Power system planning software, Stochastic programming, Multi-horizon representation, Energy systems modelling,,,,,,,,,,,,,
Deep learning, Simplification, Optimization, Pruning, PyTorch,,,,,,,,,,,,
Fluids, Non-ideal flows, Learning,,,,,,,,,,,,,,
Detecting trees, Dense point clouds, Segmentation, Forestry,,,,,,,,,,,,,
Field trials, Data visualisation, Remote monitoring, Telemonitoring,,,,,,,,,,,,,
Decision trees, Area under the ROC curve, Cost-sensitive learning, Imbalanced data,,,,,,,,,,,,,
Graphical user interface, Python, Impedance spectroscopy, Immunoassay,,,,,,,,,,,,,
Turbulence, Reacting flows, One-dimensional turbulence,,,,,,,,,,,,,,
Feature extraction, Data analysis, Multivariate time series, Class imbalance, Multi-class, Sampling,,,,,,,,,,,
Cavity detection, Parallelization, Space segmentation, Spatial characterization, OpenMP,,,,,,,,,,,,
Numerical integration, Heaviside step function, Polynomial functions, Computer graphics, Library, Fortran, Mass properties, Subdomain quadrature,,,,,,,,,
Virtual reality, Robot simulation, Human-robot interaction, Prototyping, Interface,,,,,,,,,,,,
Image processing, Parallelization, Application integration, Light-sheet fluorescence microscopy, Big volume image data,,,,,,,,,,,,
Stationarity, Spurious sample detection, Filtering, Uncertainty analysis, MATLAB,,,,,,,,,,,,
Single cell, Mass, Picobalance, Oscillators,,,,,,,,,,,,,
Power system planning, Capacity expansion planning, Power system economics, Renewable energy sources, Energy storage, Smart grids, Open-source software,,,,,,,,,,
Real-time simulation, Dynamic phasors, Co-simulation,,,,,,,,,,,,,,
DSSAT, Crop simulation, JavaScript,,,,,,,,,,,,,,
Nanoindentation, Uncertainties, Orthogonal distance regression,,,,,,,,,,,,,,
Agent-based model, Macroeconomics, Open-source software, Economic systems, Policy maker decision support system,,,,,,,,,,,,
Activation and relaxation techniques, Kinetics, Automation and parallelization, Machine learning,,,,,,,,,,,,,
R package, Shortest path, Forbidden paths, Network flows,,,,,,,,,,,,,
Inelastic neutron scattering, Three-axis spectroscopy, Visualization tool,,,,,,,,,,,,,,
Inflow generation, Turbulence, CFD, Boundary conditions,,,,,,,,,,,,,
IEEE Std C37.118.2-2011, LabVIEW, Phasor measurement unit, Phasor data concentrator, Standard implementation, Synchrophasors, WAMS, WACS, WAPS, WAMPAC,,,,,,,
Digital image correlation, Photomechanics, Automatic differentiation, JAX, Finite-element-based DIC,,,,,,,,,,,,
Forestry, Carbon accounting software, Climate change mitigation, Land use, Wood products, Forest sector modelling, Forest biomass modelling,,,,,,,,,,
Bayesian adaptive design, Multi-arm multi-stage, INLA, Time-to-event data, Clinical trial simulation, R,,,,,,,,,,,
Pushover analysis, Reinforced concrete frames, OpenSeesPy, Streamlit, Web-based interface,,,,,,,,,,,,
Aggregated search, Multimedia, Vertical web search engine, Exploratory search, Information interaction,,,,,,,,,,,,
Tandem duplication, Two-step progressive segmentation, Read depth, Split read, Paired-end mapping,,,,,,,,,,,,
Earthquake-induced liquefaction, Cone Penetration Testing (CPT), Automated assessment, Liquefaction index, Intelligent program,,,,,,,,,,,,
Naive-Bayes, Class-Specific classification, Feature selection,,,,,,,,,,,,,,
Beta-mixture shrinkage, Post-processing, Posterior inference,,,,,,,,,,,,,,
Mixing, Reaction, Simulation, Turbulence,,,,,,,,,,,,,
CodeReview, AI, Programming,,,,,,,,,,,,,,
Urban Form, Morphometric Descriptors, Streetscape, Pedestrian-Centered Analysis, Street Design, Momepy Library,,,,,,,,,,,
rCore, Operating system, Instrumentation, Interaction,,,,,,,,,,,,,
Fuzzy association rule mining (farm), Weighted farm, Generative AI-based summarization, Fuzzy partitioning Fuzzy Apriori algorithm,,,,,,,,,,,,,
Telegram, Crawling, Topic modeling, Social media analysis,,,,,,,,,,,,,
Machining dynamics, Chatter stability, Cutting force modeling, Surface quality, Mill plus,,,,,,,,,,,,
Topology optimization, Open-source, Large-scale, Parallel, Unstructured mesh, PETSC, Eigen,,,,,,,,,,
Hydrogen, Cryogenics, Evaporation, BOG, Energy storage,,,,,,,,,,,,
Computational chemistry, Mixture-based QSAR, Mixture-based QSPR, Mixture descriptor, Combinatorial Descriptor, Cartesian product, CombinatorixPy package,,,,,,,,,,
Gamma spectroscopy, Time-domain signals, Simulation,,,,,,,,,,,,,,
Chest expansion, Motion capture, R package, Shiny app, Respiratory, Convex hull volume,,,,,,,,,,,
Spiking neural network, RAVSim, Neural models, Multi-core architecture, Zero-code, Neuromorphic tool,,,,,,,,,,,
Radiotherapy, Medical image analysis, DICOM, NIfTI, Radiomics, Auto-segmentation,,,,,,,,,,,
Python API, Text graph representation, Natural language processing, Graph neural networks,,,,,,,,,,,,,
Time delay stability, Multivariate time series analysis, Physiological time series, Electrocardiography, Electroencephalography, Network physiology,,,,,,,,,,,
Creativity support tool, Fashion design, Mixed initiative co-creative system, Human computer interaction, Artificial intelligence,,,,,,,,,,,,
Quantum random number generator, Application programming interface, Python bindings,,,,,,,,,,,,,,
GNSS, GPS, Navigation,,,,,,,,,,,,,,
Embedded web applications, Web development, High load web applications, Web application security,,,,,,,,,,,,,
Host model, Time series, Frequency, Seasonality, Trend, Open source software,,,,,,,,,,,
AquaGS, Genetic Aquaculture, Genetic selection, Mating scheme, Pipeline,,,,,,,,,,,,
Evolutionary algorithms, Python package, Quantum computing, Quantum machine learning, Variational quantum algorithms,,,,,,,,,,,,
Uncertain data, Intuitionistic fuzzy decision making, Intuitionistic fuzzy TOPSIS, Intuitionistic Fuzzy Synthetic Measure,,,,,,,,,,,,,
Dashboards, Business intelligence, Visual analytics, Widget, Iot, Digital twin, Smart city, Business logic,,,,,,,,,
Neurophysiology data, Visualization, FAIR, Web browser, File formats,,,,,,,,,,,,
DIC, Optical flow, Python, GPU, Mechanics, Strain, Measurement, CUDA,,,,,,,,,
Game engine, Artificial Intelligence, AGI experimentation, AI agent, Real-time interaction,,,,,,,,,,,,
Energy storage, Experiments, Matlab, GNU octave, Data analysis, Open science, FAIR,,,,,,,,,,
Small groups, Social interaction, Participation shifts, Interpersonal coordination, Turn-taking, Emergent social behaviour,,,,,,,,,,,
ImageJ, Lipid rafts, Open software, Region of interest,,,,,,,,,,,,,
Reproducibility, Regime shift, Final state, Ordinary differential equations,,,,,,,,,,,,,
Crop coefficient, Evapotranspiration, Irrigation, Precision agriculture, Soil, Water management,,,,,,,,,,,
Python, Raman, GUI,,,,,,,,,,,,,,
Triple-axis spectroscopy, Magnon dynamics, Resolution convolution fitting,,,,,,,,,,,,,,
Hydrochemical facies, Hydrochemistry, Variability indices, Spatiotemporal facies analysis,,,,,,,,,,,,,
FEM, Axisymmetric shells, Buckling, Eurocode development,,,,,,,,,,,,,
Gaussian denoising, Noise filtering, Optical flow, 3D electron microscopy, FIB-SEM, CryoET,,,,,,,,,,,
Bradley-Terry, Data science, Plackett-Luce, On-farm trials, Tricot approach,,,,,,,,,,,,
Energy statistics, Energy distance, Distance correlation, Hypothesis testing, Python,,,,,,,,,,,,
Modelica, Power systems, Simulation, Power system modeling, Power system dynamics,,,,,,,,,,,,
Seismic resilience, Resilience mapping, Large-scale road networks, Debris impacts,,,,,,,,,,,,,
Operational modal analysis, Ambient vibration test, Structural dynamics, Python, Output-only, Modal testing, Graphical User Interface,,,,,,,,,,
Thermoacoustics, Phase -change thermoacoustics, Thermoacoustic engine, Thermoacoustic refrigerator,,,,,,,,,,,,,
Java Swing, REST API, GitHub, SQLite, Relational database, Open JDK,,,,,,,,,,,
Flow model, Distribution fitting, Traffic engineering, SDN,,,,,,,,,,,,,
Dynamic programming, Optimal control, Dynamic optimization, Reinforcement learning,,,,,,,,,,,,,
Routing algorithms, Logistics optimization, Mobile industrial robots, Traveling Salesman Problem, Middleware software tool, Industry 4.0,,,,,,,,,,,
Buckingham Pi theorem, Dimensional analysis, Dimensionless terms, Python,,,,,,,,,,,,,
Computational geometry, C plus, EIGEN 3, MATLAB (R), MEX file, BVH, Real-time, Driving simulation,,,,,,,,,
Fisheries, Self-reporting, Shiny apps, R software, Monitoring,,,,,,,,,,,,
Triply periodic minimal surface (TPMS), Scaffold, Porosity, Additive manufacturing (AM), Functionally graded, Multiphase,,,,,,,,,,,
Decision support system, Ranking of alternatives, Multi-criteria decision making methods,,,,,,,,,,,,,,
Moisture transfer, Finite difference, Timber structures, Python,,,,,,,,,,,,,
Simulation, Elastodynamics, Nondestructive evaluation, GPU, MPI,,,,,,,,,,,,
Chlorophyll fluorescence imaging, Python, ImageJ,,,,,,,,,,,,,,
Gravitational waves, Python, Software,,,,,,,,,,,,,,
Discrete element method, CPU-GPU computing, Simulation framework, Granular materials,,,,,,,,,,,,,
Python, Magnetic field, Analytical solution, Magnetic system design,,,,,,,,,,,,,
Visibility algorithm, Complex network analysis, Control-attribute, Network-topology,,,,,,,,,,,,,
Python, Differential equation solver, Parallelized,,,,,,,,,,,,,,
Tendon, fiber, Poisson's ratio, matrix,,,,,,,,,,,,,
Computational mechanics, Fluid mechanics, Solid mechanics, Finite element method,,,,,,,,,,,,,
Modelica, Power systems, Simulation, Power system dynamics, Power system modeling,,,,,,,,,,,,
Matlab, Psychophysics Toolbox, Graphical User Interface (GUI), Experimental design, Auditory research, Electroencephalography (EEG),,,,,,,,,,,
Documentation, Up-to-date, Parser, Comments, SAS, Code-publication match,,,,,,,,,,,
Electron reduced density function (RDF), Electron pair distribution function (ePDF), eRDF Analyser,,,,,,,,,,,,,,
R -shiny app, NLP, Text mining, Data visualization, TALL,,,,,,,,,,,,
Robot scheduling algorithms, Benchmarking tools, Dynamic environments, Reinforcement learning,,,,,,,,,,,,,
Explainable deep learning, Rough set flow graphs, Human readable models,,,,,,,,,,,,,,
Mathematical optimization, Python, Operational research, Sensitivity analysis,,,,,,,,,,,,,
Asymmetric interval number, AIN, Interval number analysis, Asymmetry, Uncertainty, Computational sciences,,,,,,,,,,,
Coinjoin, Cryptocurrency, Forensic, Blockchain, Bitcoin, Dash,,,,,,,,,,,
Python, Mantid, Neutron, Diffraction, Science,,,,,,,,,,,,
Activation analysis, Spectrum reconstruction, Python GUI, Nuclear data evaluation,,,,,,,,,,,,,
RelRe, Relative instantaneous reproduction number, Variant replacement, Maximum likelihood estimation, Prediction, Julia language,,,,,,,,,,,
Motion quantification, Pose tracking, Computer vision, Human movement analysis, Python library,,,,,,,,,,,,
Computer-aided drug design, Molecular docking, Binding affinity prediction, Ligand efficiency prediction,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Introspector, Runtime object visualization, Reflection, Program comprehension, Introspection, Software debugging,,,,,,,,,,,
FAIR principles, Interoperability, Reusability, Knowledge graphs,,,,,,,,,,,,,
Deep reinforcement learning, Drone following, Drone detection, Deep deterministic policy gradient,,,,,,,,,,,,,
Data compression, Geometric modelling, Computer-aided design, Boundary representation, Topology, Watertightness,,,,,,,,,,,
Probabilistic forecasting, LSTM networks, Time adaptivity, Quantile regression, Wind power production,,,,,,,,,,,,
Molecular dynamics, GROMACS, Molecular modeling,,,,,,,,,,,,,,
Bioinformatics, Database integration, Biological sequence data, Web applications,,,,,,,,,,,,,
Semi-supervised learning, Python library, Self-training, Co-training, Restricted set classification,,,,,,,,,,,,
Online networks, Social network analysis, Network science, Graph visualization, Layout optimization, Readability metrics, High-performance computing,,,,,,,,,,
LLM, Chatbot, Retrieval augmented generation,,,,,,,,,,,,,,
Machine learning, Python, Structured text, Industry,,,,,,,,,,,,,
End-User Development (EUD), Mobile learning, Chatbots, AI integration,,,,,,,,,,,,,
High-order CFD, CGNS, I/O operations, Spectral methods,,,,,,,,,,,,,
Anomaly detection, Learning entropy, JAX, Machine learning weight evaluation,,,,,,,,,,,,,
Dynamic Mode Decomposition, Variable Projection, Scientific computing,,,,,,,,,,,,,,
Game-based learning, Creative-coding, p5.js library,,,,,,,,,,,,,,
Passive acoustic monitoring, Soundscape, Ecoacoustic, Management and storage of recordings, Audio annotation, Metadata query,,,,,,,,,,,
Grant writing, Generative ai, Research strategy, Specific Aims,,,,,,,,,,,,,
Agent, Communication, Modular software development, Python, Multi-agent system, Energy application, Complex systems,,,,,,,,,,
Truncated singular value decomposition (SVD), Lanczos bidiagonalization process, Large-scale matrix,,,,,,,,,,,,,,
Interactive video, User engagement, Interactive learning, Education, Training, Marketing,,,,,,,,,,,
Cinemetrics, Shot boundary detection, EasyOcr, OpenPose, PySide2,,,,,,,,,,,,
Multi-Agent Systems, Communication, Co-simulation, Cyber-Physical Energy Systems,,,,,,,,,,,,,
Dashboard, Participatory processes, Web application, RESTful API, Statistics, Decidim,,,,,,,,,,,
Network, Bibliometrics, Science mapping, Scopus, Python,,,,,,,,,,,,
Historical profiles, Life Cycle Assessment, Electricity mixes, High temporal precision,,,,,,,,,,,,,
Blood clotting, Platelet aggregation, Coagulation, Hemostasis, Multiscale modeling, OpenFOAM,,,,,,,,,,,
Monte-Carlo, Ray-tracing, X-ray fluorescence, Simulation, Quantification, Confocal XRF,,,,,,,,,,,
TSN, Real-time Linux, Reliable network-channels, Composable systems,,,,,,,,,,,,,
Wildfire, GPU, Simulation and visualization,,,,,,,,,,,,,,
Deepfake video, Generative Adversarial Networks (GANs), Fake Detection Tool (FDT), Copy-move, Splicing, Twitter,,,,,,,,,,,
Full-waveform inversion, Reservoir monitoring, Time-lapse seismic, Python, GPU programming,,,,,,,,,,,,
Extended Navier-Stokes equations, OpenFOAM solver, Computational fluid dynamics, Microchannel flow,,,,,,,,,,,,,
IGS, GNSS, MGEX, Data mining, Geodesy,,,,,,,,,,,,
Masonry, Python, Image, Structural analysis,,,,,,,,,,,,,
Kohn-Sham Density Functional Theory, Electronic structure, Relativistic effects, Dispersion interactions, Meta-GGA functionals, Hybrid functionals,,,,,,,,,,,
Intermediate representation, Sparse sampling, Python, Julia, Fortran, Dependencies scipy (optional, xprec),,,,,,,,,,
Knowledge graph, Semantic data, Visualization, User interface,,,,,,,,,,,,,
Density functional theory, Extended tight binding theory, Automated workflow, Molecular modeling, Conformer, Transition state, Organometallic, Metal complex,,,,,,,,,
RGB-D camera, Data acquisition, Data extraction, Fruit yield trials, Precision fructiculture,,,,,,,,,,,,
Arduino, Emulator, Test-beds,,,,,,,,,,,,,,
CPU parallelization, Julia language, Dam break problems, SmoothedParticleHydrodynamics,,,,,,,,,,,,,
Electrochemical impedance spectroscopy, EIS, Battery, State of charge, SoC, SMU,,,,,,,,,,,
Advanced manufacturing, Volume-of-fluid, Heat transfer, OpenFOAM, State transition,,,,,,,,,,,,
Structured reporting, Radiology, eHealth, JavaScript,,,,,,,,,,,,,
Body length, Deep learning, Image analysis, Worm,,,,,,,,,,,,,
Distributed storage, Erasure coding, Fountain coding, Single instruction multiple data (SIMD), OpenMP, Reliability,,,,,,,,,,,
Integro-differential equations, Single center method, Molecular orbital, Excited state, Ionized state,,,,,,,,,,,,
ICA-AROMA, GUI, Batch process, Python,,,,,,,,,,,,,
